TEC ID,TEC Expiry,Contract Description,Unit ID,Action Notice No.,Loadout Date,Loadout Location,Backload Date,Backload Sheet No.,Description,Size,SWL,Remarks,Status,Cert Validity,Days Offshore,Category,Type,TEC Group,Cert 1 Type,Cert 1 ID,Cert 1 Inspection Date,Cert 1 Expiry Date,Cert 2 Type,Cert 2 ID,Cert 2 Inspection Date,Cert 2 Expiry Date,Cert 3 Type,Cert 3 ID,Cert 3 Inspection Date,Cert 3 Expiry Date
EOG-03528,,N01.025 - Walkie Talkie,UDPS/E/WT 09,,26-May-24,GuE,,,WALKIE TALKIE C/W CHARGER & HANDFREE,,,,,Non-Expiring,65,Non-Chargeable,Non-Expiring,Miscellaneous,,,,,,,,,,,,
EOG-03530,45489,B16.001 - Portable Gas Detector,KA 419 - 1177425,GUDP 002/02/24,22-Jan-24,GuDP,,,PORTABLE GAS DETECTOR,,,,,Non-Expiring,190,Chargeable,Non-Expiring,Electical & Instrument,,,,,,,,,,,,
EOG-03531,45537,N01.011 - Non-Chargeable Cargo Basket,M-M-6-1595,,01-Feb-24,PaA,,,CARGO CONTAINER (HABITAT),,,,,< 8 weeks,180,Non-Chargeable,Expiring,Cargo Handling and Lifting,,,,,,,,,,,,
EOG-03532,,B12.001 - Habitat Set 4M X 4M X 2M,MIDAS 07,,01-Feb-24,PaA,,,HABITAT SET,,,,,Non-Expiring,180,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03535,,B12.001 - Habitat Set 4M X 4M X 2M,MIDAS 04,,01-Feb-24,PaA,,,HABITAT SET,,,,,Non-Expiring,180,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03536,,B12.001 - Habitat Set 4M X 4M X 2M,MIDAS 05,,01-Feb-24,PaA,,,HABITAT SET,,,,,Non-Expiring,180,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03537,,B12.001 - Habitat Set 4M X 4M X 2M,MIDAS 06,,01-Feb-24,PaA,,,HABITAT SET,,,,,Non-Expiring,180,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03538,45381,N01.023 - Pneumatic Grinder,EOG-PG-52/19,GUB 03/11/23,01-Feb-24,GuB,,,PNEUMATIC GRINDER - 4'',,,,,Non-Expiring,180,Non-Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03546,,B12.001 - Habitat Set 4M X 4M X 2M,TKY-JB/13,,06-Feb-24,TuA,,,HABITAT SET,,,,,Non-Expiring,175,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03547,,B12.001 - Habitat Set 4M X 4M X 2M,TKY-JB/14,,06-Feb-24,TuA,,,HABITAT SET,,,,,Non-Expiring,175,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03549,45653,N01.014 - Acetylene Gas C/W Cylinder,7559,GUA 03/12/23,12-Feb-24,GuA,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,169,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03551,45653,N01.014 - Acetylene Gas C/W Cylinder,7167,GUA 03/12/23,12-Feb-24,GuA,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,169,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03553,45653,N01.014 - Acetylene Gas C/W Cylinder,7693,GUA 03/12/23,12-Feb-24,GuA,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,169,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03554,45653,N01.014 - Acetylene Gas C/W Cylinder,7231,GUA 03/12/23,12-Feb-24,GuA,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,169,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03556,45653,N01.014 - Acetylene Gas C/W Cylinder,7657,GUA 03/12/23,12-Feb-24,GuA,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,169,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03566,45653,N01.017 - Oxygen Gas C/W Cylinder,4528,GUA 03/12/23,12-Feb-24,GuA,,,OXYGEN GAS CYLINDER,50L,,,,Valid,169,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03567,45653,N01.017 - Oxygen Gas C/W Cylinder,4460,GUA 03/12/23,12-Feb-24,GuA,,,OXYGEN GAS CYLINDER,50L,,,,Valid,169,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03569,45653,N01.017 - Oxygen Gas C/W Cylinder,4063,GUA 03/12/23,12-Feb-24,GuA,,,OXYGEN GAS CYLINDER,50L,,,,Valid,169,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03571,45653,N01.017 - Oxygen Gas C/W Cylinder,4549,GUA 03/12/23,12-Feb-24,GuA,,,OXYGEN GAS CYLINDER,50L,,,,Valid,169,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03573,45653,N01.017 - Oxygen Gas C/W Cylinder,4137,GUA 03/12/23,12-Feb-24,GuA,,,OXYGEN GAS CYLINDER,50L,,,,Valid,169,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03575,45653,N01.017 - Oxygen Gas C/W Cylinder,4015,GUA 03/12/23,12-Feb-24,GuA,,,OXYGEN GAS CYLINDER,50L,,,,Valid,169,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03576,45653,N01.017 - Oxygen Gas C/W Cylinder,4115,GUA 03/12/23,12-Feb-24,GuA,,,OXYGEN GAS CYLINDER,50L,,,,Valid,169,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03578,45653,N01.017 - Oxygen Gas C/W Cylinder,4535,GUA 03/12/23,12-Feb-24,GuA,,,OXYGEN GAS CYLINDER,50L,,,,Valid,169,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03579,45473,B05.030 - Pneumatic Impact Wrench,EOG-2022-11-IW-218,GUA 05/01/24,12-Feb-24,GuA,,,"PNEUMATIC IMPACT WRENCH - 3/4"" DRIVE","1""",,,,Non-Expiring,169,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-03580,45473,B05.030 - Pneumatic Impact Wrench,EOG-PIW-39/19,GUA 05/01/24,12-Feb-24,GuA,,,"PNEUMATIC IMPACT WRENCH - 1"" DRIVE","1""",,,,Non-Expiring,169,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-03582,45473,B05.030 - Pneumatic Impact Wrench,EOG-PIW-55/19,GUA 05/01/24,12-Feb-24,GuA,,,"PNEUMATIC IMPACT WRENCH - 1"" DRIVE","1""",,,,Non-Expiring,169,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-03603,45693,N01.007 - Wire Single Sling,EOG WR 20MM SZ 96832,GUC 02/01/24,12-Feb-24,GuC,,,SINGLE WIRE SLING 20MM X 1.5M,20MM X 10.2T X 1.5MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03607,45660,N01.008 - Webbing Sling,EOG WB 1T SZ 95779,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 1T X 2MTR,25MM X 1T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03608,45660,N01.008 - Webbing Sling,EOG WB 1T SZ 95780,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 1T X 2MTR,25MM X 1T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03609,45660,N01.008 - Webbing Sling,EOG WB 1T SZ 95781,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 1T X 2MTR,25MM X 1T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03610,45660,N01.008 - Webbing Sling,EOG WB 1T SZ 95782,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 1T X 2MTR,25MM X 1T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03611,45665,N01.008 - Webbing Sling,EOG WB 2T SZ 95931,GUA 03/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03612,45665,N01.008 - Webbing Sling,EOG WB 2T SZ 95932,GUA 03/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03613,45665,N01.008 - Webbing Sling,EOG WB 2T SZ 95933,GUA 03/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03614,45665,N01.008 - Webbing Sling,EOG WB 2T SZ 95934,GUA 03/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03615,45665,N01.008 - Webbing Sling,EOG WB 2T SZ 95935,GUA 03/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03616,45665,N01.008 - Webbing Sling,EOG WB 2T SZ 95936,GUA 03/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03617,45665,N01.008 - Webbing Sling,EOG WB 2T SZ 95937,GUA 03/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03618,45665,N01.008 - Webbing Sling,EOG WB 2T SZ 95938,GUA 03/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03619,45665,N01.008 - Webbing Sling,EOG WB 2T SZ 95939,GUA 03/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03620,45665,N01.008 - Webbing Sling,EOG WB 2T SZ 95940,GUA 03/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03621,45660,N01.008 - Webbing Sling,EOG WB 2T SZ 95764,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03624,45660,N01.008 - Webbing Sling,EOG WB 2T SZ 95767,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03626,45660,N01.008 - Webbing Sling,EOG WB 2T SZ 95769,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03627,45660,N01.008 - Webbing Sling,EOG WB 2T SZ 95770,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03638,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96796,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03639,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96797,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03640,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96798,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03641,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96799,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03642,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96800,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03643,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96801,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03644,45660,N01.008 - Webbing Sling,EOG WB 2T SZ 95771,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03645,45660,N01.008 - Webbing Sling,EOG WB 2T SZ 95772,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03646,45660,N01.008 - Webbing Sling,EOG WB 2T SZ 95773,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03648,45660,N01.008 - Webbing Sling,EOG WB 2T SZ 95775,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03649,45660,N01.008 - Webbing Sling,EOG WB 2T SZ 95776,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03651,45660,N01.008 - Webbing Sling,EOG WB 2T SZ 95778,GUA 01/12/23,12-Feb-24,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03652,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96802,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03653,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96803,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03654,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96804,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03655,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96805,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03656,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96806,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03657,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96807,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03658,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96808,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03659,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96809,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03660,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96810,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03661,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96811,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03662,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96812,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03663,45693,N01.008 - Webbing Sling,EOG WB 2T SZ 96813,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03664,45693,N01.008 - Webbing Sling,EOG WB 3T SZ 96814,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03665,45693,N01.008 - Webbing Sling,EOG WB 3T SZ 96815,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03666,45693,N01.008 - Webbing Sling,EOG WB 3T SZ 96816,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03667,45693,N01.008 - Webbing Sling,EOG WB 3T SZ 96817,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03668,45693,N01.008 - Webbing Sling,EOG WB 3T SZ 96818,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03669,45693,N01.008 - Webbing Sling,EOG WB 3T SZ 96819,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03670,45693,N01.008 - Webbing Sling,EOG WB 3T SZ 96820,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03671,45693,N01.008 - Webbing Sling,EOG WB 3T SZ 96821,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03672,45693,N01.008 - Webbing Sling,EOG WB 3T SZ 96822,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03673,45693,N01.008 - Webbing Sling,EOG WB 3T SZ 96823,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03674,45693,N01.008 - Webbing Sling,EOG WB 3T SZ 96824,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03675,45693,N01.008 - Webbing Sling,EOG WB 3T SZ 96825,GUC 02/01/24,12-Feb-24,GuC,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,Valid,169,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03680,,B16.001 - Portable Gas Detector,MA219-032668,GUA 05/01/24,12-Feb-24,GuA,,,PORTABLE GAS DETECTOR,,,,,Non-Expiring,169,Chargeable,Non-Expiring,Electical & Instrument,,,,,,,,,,,,
EOG-03684,45658,B12.001 - Habitat Set 4M X 4M X 2M,MIDAS 02,GUA 04/12/23,12-Feb-24,GuA,,,HABITAT SET,,,,,Non-Expiring,169,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03685,45658,B12.001 - Habitat Set 4M X 4M X 2M,MIDAS 01,PAA 01/05/24,27-May-24,PaA,,,HABITAT SET,,,,,Non-Expiring,64,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03686,45658,B12.001 - Habitat Set 4M X 4M X 2M,MIDAS 03,PAA 01/05/24,27-May-24,PaA,,,HABITAT SET,,,,,Non-Expiring,64,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03687,45632,N01.011 - Non-Chargeable Cargo Basket,GCA 444,,07-Feb-24,GuE,,,CARGO BASKET,8FT X 20FT X 4.6FT,,,,Valid,174,Non-Chargeable,Expiring,Cargo Handling and Lifting,,,,,,,,,,,,
EOG-03688,45684,N01.011 - Non-Chargeable Cargo Basket,GCA 488,,07-Feb-24,GuE,,,CARGO BASKET,8FT X 20FT X 4.6FT,,,,Valid,174,Non-Chargeable,Expiring,Cargo Handling and Lifting,,,,,,,,,,,,
EOG-03689,45684,N01.011 - Non-Chargeable Cargo Basket,H 637,,07-Feb-24,GuE,,,CARGO BASKET,8FT X 20FT X 9FT,,,,Valid,174,Non-Chargeable,Expiring,Cargo Handling and Lifting,,,,,,,,,,,,
EOG-03693,45701,B01.011 - Beam Clamp - 3 Ton,EMESB BC 3T 1404183,TUA 001/02/2024,18-Feb-24,TuA,,,BEAM CLAMP - 3 TON,,,,,Valid,163,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-03725,45701,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 21052661,TUA 001/02/2024,18-Feb-24,TuA,,,COMEALONG - 1.5 TON,,,,,Valid,163,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-03726,45701,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 21052744,TUA 001/02/2024,18-Feb-24,TuA,,,COMEALONG - 1.5 TON,,,,,Valid,163,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-03727,45473,B01.025 - Cold Cutting Pipe Saw,EOG-ASD-20/19,TUA 001/02/2024,18-Feb-24,TuA,,,COLD CUTTING PIPE SAW (ASADA),,,,,Non-Expiring,163,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03728,45473,B01.002 - Pneumatic Drill,EOG-2022-11-PDR-189,TUA 001/02/2024,18-Feb-24,TuA,,,PNEUMATIC DRILL,,,,,Non-Expiring,163,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03731,45473,B05.030 - Pneumatic Impact Wrench,EOG-2022-11-IW-216,TUA 001/02/2024,18-Feb-24,TuA,,,"PNEUMATIC IMPACT WRENCH  - 3/4"" DRIVE",,,,,Non-Expiring,163,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-03735,45473,B01.026 - Pneumatic Jig Saw,EOG-2021-11-PJS-213,TUA 001/02/2024,18-Feb-24,TuA,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,163,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03736,45473,B01.026 - Pneumatic Jig Saw,EOG-PJS-167/20,TUA 003/01/24,18-Feb-24,TuA,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,163,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03737,45517,N01.008 - Webbing Sling,EOG WB A 97973,TUA 001/02/2024,18-Feb-24,TuA,,,WEBBING SLING 1T X 1MTR,25MM X 1T X 1MTR,,,,< 4 weeks,163,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03738,45517,N01.008 - Webbing Sling,EOG WB A 98607,TUA 001/02/2024,18-Feb-24,TuA,,,WEBBING SLING 1T X 1MTR,25MM X 1T X 1MTR,,,,< 4 weeks,163,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03739,45517,N01.008 - Webbing Sling,EOG WB A 98558,TUA 001/02/2024,18-Feb-24,TuA,,,WEBBING SLING 1T X 1MTR,25MM X 1T X 1MTR,,,,< 4 weeks,163,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03740,45517,N01.008 - Webbing Sling,TS 824386,TUA 001/02/2024,18-Feb-24,TuA,,,WEBBING SLING 1T X 1MTR,25MM X 1T X 1MTR,,,,< 4 weeks,163,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03741,45517,N01.008 - Webbing Sling,EOG WB A 98325,TUA 001/02/2024,18-Feb-24,TuA,,,WEBBING SLING 1T X 1MTR,25MM X 1T X 1MTR,,,,< 4 weeks,163,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03742,45693,N01.008 - Webbing Sling,EOG WB 3T SZ 96789,GUDP 003/01/24,20-Feb-24,GuDP,,,WEBBING SLING 3T X 6MTR,75MM X 3T X 6MTR,,,,Valid,161,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-03743,45694,N01.008 - Webbing Sling,EOG WB 3T SZ 96790,GUDP 003/01/24,20-Feb-24,GuDP,,,WEBBING SLING 3T X 6MTR,75MM X 3T X 6MTR,,,,Valid,161,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
